VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-02-19 23:43:19,2016-02-19 23:53:08,1,1.50,-73.990440368652344,40.751064300537109,1,N,-74.005027770996094,40.733299255371094,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 23:43:19,2016-02-20 00:00:00,2,4.73,-73.962715148925781,40.762691497802734,1,N,-73.883697509765625,40.755668640136719,1,17,0.5,0.5,4.58,0,0.3,22.88
2,2016-02-19 23:43:19,2016-02-19 23:48:29,3,.77,-73.95623779296875,40.779628753662109,1,N,-73.949188232421875,40.773269653320313,1,5.5,0.5,0.5,1,0,0.3,7.8
2,2016-02-19 23:43:19,2016-02-19 23:51:36,1,1.56,-73.985137939453125,40.727699279785156,1,N,-73.97467041015625,40.746578216552734,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 23:43:19,2016-02-19 23:47:20,1,.64,-73.993278503417969,40.757431030273437,1,N,-74.000350952148438,40.748050689697266,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 23:43:19,2016-02-19 23:55:04,2,4.42,-73.973670959472656,40.7476806640625,1,N,-74.005256652832031,40.708877563476562,2,15,0.5,0.5,0,0,0.3,16.3
2,2016-02-19 23:43:19,2016-02-19 23:50:39,1,1.08,-73.999046325683594,40.739299774169922,1,N,-74.001541137695312,40.727611541748047,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-02-19 23:43:19,2016-02-20 00:06:06,1,3.07,-73.978378295898437,40.762920379638672,1,N,-74.006233215332031,40.733108520507812,2,15.5,0.5,0.5,0,0,0.3,16.8
1,2016-02-19 23:43:20,2016-02-19 23:56:36,1,1.80,-74.005867004394531,40.740398406982422,1,N,-73.997611999511719,40.721031188964844,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19 23:43:20,2016-02-19 23:53:49,1,1.90,-73.962722778320312,40.809162139892578,1,N,-73.942291259765625,40.824043273925781,1,9.5,0.5,0.5,2.7,0,0.3,13.5
1,2016-02-19 23:43:20,2016-02-19 23:54:58,1,1.50,-73.985786437988281,40.749271392822266,1,N,-73.974769592285156,40.753280639648438,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-02-19 23:43:20,2016-02-19 23:49:30,1,1.40,-73.983360290527344,40.773582458496094,1,N,-73.9681396484375,40.787338256835938,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-02-19 23:43:20,2016-02-19 23:47:33,1,1.22,0,0,1,N,0,0,1,6,0.5,0.5,1.46,0,0.3,8.76
2,2016-02-19 23:43:20,2016-02-19 23:59:05,5,2.43,-73.967552185058594,40.756309509277344,1,N,-73.980751037597656,40.727180480957031,1,12,0.5,0.5,2.66,0,0.3,15.96
2,2016-02-19 23:43:20,2016-02-20 00:16:04,6,5.79,-73.988739013671875,40.727161407470703,1,N,-73.975486755371094,40.658828735351563,2,25,0.5,0.5,0,0,0.3,26.3
2,2016-02-19 23:43:20,2016-02-19 23:53:19,5,1.68,-73.986831665039062,40.721118927001953,1,N,-74.00140380859375,40.736011505126953,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 23:43:20,2016-02-19 23:52:27,1,1.51,-73.991439819335938,40.750038146972656,1,N,-73.978408813476563,40.736629486083984,1,8,0.5,0.5,1.86,0,0.3,11.16
1,2016-02-19 23:43:21,2016-02-19 23:51:39,1,.60,-73.990135192871094,40.719001770019531,1,N,-73.995979309082031,40.720954895019531,1,6.5,0.5,0.5,1,0,0.3,8.8
1,2016-02-19 23:43:21,2016-02-19 23:58:21,4,2.30,-74.006668090820312,40.731521606445313,1,N,-73.979011535644531,40.744365692138672,1,12,0.5,0.5,2.65,0,0.3,15.95
1,2016-02-19 23:43:21,2016-02-20 00:14:55,1,7.10,-73.991127014160156,40.749870300292969,1,N,-73.99786376953125,40.678718566894531,1,26,0.5,0.5,6.55,5.54,0.3,39.39
2,2016-02-19 23:43:21,2016-02-19 23:46:12,1,.96,-73.955490112304688,40.694686889648438,1,N,-73.962753295898438,40.705471038818359,2,5,0.5,0.5,0,0,0.3,6.3
2,2016-02-19 23:43:21,2016-02-19 23:45:49,1,.68,-73.962837219238281,40.778179168701172,1,N,-73.969352722167969,40.769309997558594,2,4.5,0.5,0.5,0,0,0.3,5.8
2,2016-02-19 23:43:21,2016-02-19 23:48:55,1,1.02,-73.990196228027344,40.751445770263672,1,N,-73.990180969238281,40.740573883056641,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 23:43:21,2016-02-19 23:48:10,1,.95,-73.984458923339844,40.755168914794922,1,N,-73.980209350585938,40.766101837158203,1,5.5,0.5,0.5,1.5,0,0.3,8.3
2,2016-02-19 23:43:21,2016-02-19 23:57:05,1,2.64,-73.980758666992188,40.744590759277344,1,N,-74.008621215820313,40.725959777832031,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-02-19 23:43:21,2016-02-19 23:46:10,1,.61,-73.948066711425781,40.774757385253906,1,N,-73.952507019042969,40.767127990722656,1,4.5,0.5,0.5,1,0,0.3,6.8
1,2016-02-19 23:43:22,2016-02-19 23:46:34,1,.90,-73.948616027832031,40.782352447509766,1,N,-73.943901062011719,40.792896270751953,2,5,0.5,0.5,0,0,0.3,6.3
1,2016-02-19 23:43:22,2016-02-19 23:54:05,1,3.40,-74.013587951660156,40.704360961914063,1,N,-73.985374450683594,40.722122192382813,1,13,0.5,0.5,1.5,0,0.3,15.8
1,2016-02-19 23:43:22,2016-02-20 00:10:58,1,10.00,-73.96746826171875,40.787906646728516,1,N,-73.988151550292969,40.6881103515625,1,30.5,0.5,0.5,9.5,0,0.3,41.3
1,2016-02-19 23:43:22,2016-02-19 23:54:51,3,1.70,-73.999771118164063,40.727005004882812,1,N,-73.9892578125,40.747802734375,1,9,0.5,0.5,2.05,0,0.3,12.35
1,2016-02-19 23:43:22,2016-02-20 00:14:44,1,6.20,-73.991676330566406,40.744552612304687,1,N,-73.913978576660156,40.766536712646484,1,24.5,0.5,0.5,5.15,0,0.3,30.95
2,2016-02-19 23:43:22,2016-02-19 23:52:48,1,1.59,-73.995948791503906,40.743915557861328,1,N,-73.99554443359375,40.759670257568359,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 23:43:22,2016-02-20 00:08:39,6,16.25,-73.781890869140625,40.644561767578125,1,N,-73.963081359863281,40.719131469726562,2,44.5,0.5,0.5,0,0,0.3,45.8
2,2016-02-19 23:43:22,2016-02-19 23:48:27,1,.82,-73.985610961914062,40.735179901123047,1,N,-73.978797912597656,40.728099822998047,2,5.5,0.5,0.5,0,0,0.3,6.8
1,2016-02-19 23:43:23,2016-02-19 23:53:50,1,1.20,-73.979660034179688,40.739696502685547,1,N,-73.991554260253906,40.726917266845703,1,8.5,0.5,0.5,0,0,0.3,9.8
1,2016-02-19 23:43:23,2016-02-19 23:58:48,1,7.30,-73.9716796875,40.795040130615234,1,N,-73.905006408691406,40.878578186035156,1,22.5,0.5,0.5,7.1,0,0.3,30.9
2,2016-02-19 23:43:23,2016-02-19 23:54:34,3,1.83,-73.987892150878906,40.740901947021484,1,N,-73.968711853027344,40.754726409912109,2,9,0.5,0.5,0,0,0.3,10.3
2,2016-02-19 23:43:23,2016-02-20 00:16:08,1,6.91,-74.008705139160156,40.719406127929688,1,N,-73.955108642578125,40.774185180664063,1,26,0.5,0.5,5.46,0,0.3,32.76
2,2016-02-19 23:43:23,2016-02-19 23:56:41,2,2.62,-73.983024597167969,40.739013671875,1,N,-73.958663940429688,40.768905639648438,1,12,0.5,0.5,3.32,0,0.3,16.62
2,2016-02-19 23:43:23,2016-02-20 00:02:29,2,3.04,-73.984130859375,40.759891510009766,1,N,-74.001617431640625,40.726070404052734,1,14.5,0.5,0.5,1,0,0.3,16.8
2,2016-02-19 23:43:23,2016-02-19 23:52:54,1,2.40,-73.957672119140625,40.773777008056641,1,N,-73.987014770507812,40.775089263916016,1,10,0.5,0.5,1,0,0.3,12.3
1,2016-02-19 23:43:24,2016-02-19 23:51:31,2,.40,-73.984664916992188,40.732807159423828,1,N,-73.987457275390625,40.726810455322266,2,6.5,0.5,0.5,0,0,0.3,7.8
1,2016-02-19 23:43:24,2016-02-19 23:49:22,1,.90,-73.999984741210937,40.730541229248047,1,N,-73.993499755859375,40.739173889160156,1,6,0.5,0.5,1.45,0,0.3,8.75
1,2016-02-19 23:43:24,2016-02-19 23:54:13,1,3.20,-73.987373352050781,40.775123596191406,1,N,-73.956398010253906,40.806480407714844,2,11.5,0.5,0.5,0,0,0.3,12.8
1,2016-02-19 23:43:24,2016-02-19 23:48:47,2,1.10,-73.984748840332031,40.748016357421875,1,N,-73.985633850097656,40.735271453857422,1,6,0.5,0.5,1,0,0.3,8.3
1,2016-02-19 23:43:24,2016-02-19 23:57:48,2,2.00,-73.982154846191406,40.768669128417969,1,N,-73.992591857910156,40.742717742919922,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-02-19 23:43:24,2016-02-20 00:06:52,2,2.92,-73.973747253417969,40.763675689697266,1,N,-74.005455017089844,40.739433288574219,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-02-19 23:43:24,2016-02-19 23:45:28,2,.59,-73.970909118652344,40.764331817626953,1,N,-73.968849182128906,40.769943237304688,1,4,0.5,0.5,1,0,0.3,6.3
2,2016-02-19 23:43:24,2016-02-20 00:05:56,1,8.24,-73.984024047851563,40.725551605224609,1,N,-73.948013305664062,40.815391540527344,2,25.5,0.5,0.5,0,0,0.3,26.8
2,2016-02-19 23:43:24,2016-02-19 23:54:37,2,1.73,-73.952903747558594,40.778316497802734,1,N,-73.960716247558594,40.760772705078125,1,9.5,0.5,0.5,2.7,0,0.3,13.5
2,2016-02-19 23:43:24,2016-02-20 00:24:27,1,8.57,0,0,1,N,0,0,1,31.5,0.5,0.5,6.56,0,0.3,39.36
2,2016-02-19 23:43:24,2016-02-20 00:01:05,5,3.91,-73.992057800292969,40.726421356201172,1,N,-73.954536437988281,40.716800689697266,2,15.5,0.5,0.5,0,0,0.3,16.8
2,2016-02-19 23:43:24,2016-02-19 23:56:11,5,1.79,-74.001998901367188,40.740390777587891,1,N,-73.9844970703125,40.756198883056641,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-02-19 23:43:24,2016-02-20 00:16:41,5,8.48,-73.9783935546875,40.748363494873047,1,N,-73.985313415527344,40.667888641357422,1,31,0.5,0.5,6.46,0,0.3,38.76
1,2016-02-19 23:43:25,2016-02-19 23:51:33,1,1.40,-73.975257873535156,40.752147674560547,1,N,-73.982765197753906,40.735328674316406,1,7.5,0.5,0.5,1,0,0.3,9.8
1,2016-02-19 23:43:25,2016-02-19 23:51:15,1,1.50,-73.994781494140625,40.725791931152344,1,N,-73.980690002441406,40.742359161376953,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,2016-02-19 23:43:25,2016-02-19 23:57:05,1,3.66,-73.952781677246094,40.783241271972656,1,N,-73.992996215820313,40.763069152832031,1,13.5,0.5,0.5,4.44,0,0.3,19.24
2,2016-02-19 23:43:25,2016-02-19 23:51:31,3,1.78,-73.972846984863281,40.785289764404297,1,N,-73.953681945800781,40.770851135253906,1,8,0.5,0.5,1.5,0,0.3,10.8
2,2016-02-19 23:43:25,2016-02-19 23:54:47,1,1.71,-73.99188232421875,40.744743347167969,1,N,-73.980743408203125,40.728790283203125,1,9,0.5,0.5,1.54,0,0.3,11.84
2,2016-02-19 23:43:25,2016-02-19 23:59:27,5,5.40,-73.953330993652344,40.680416107177734,1,N,-73.95343017578125,40.744132995605469,1,18.5,0.5,0.5,3.96,0,0.3,23.76
2,2016-02-19 23:43:25,2016-02-19 23:51:46,2,1.66,-73.9984130859375,40.724609375,1,N,-73.985580444335937,40.738929748535156,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 23:43:25,2016-02-19 23:51:49,2,1.00,-73.98687744140625,40.739433288574219,1,N,-73.986717224121094,40.750492095947266,2,7,0.5,0.5,0,0,0.3,8.3
1,2016-02-19 23:43:26,2016-02-19 23:59:46,1,7.80,-73.991363525390625,40.689231872558594,1,N,-73.956390380859375,40.767311096191406,1,23.5,0.5,0.5,2,0,0.3,26.8
1,2016-02-19 23:43:26,2016-02-19 23:51:34,1,1.80,-73.952003479003906,40.777435302734375,1,N,-73.968612670898437,40.75482177734375,1,8,0.5,0.5,1.86,0,0.3,11.16
2,2016-02-19 23:43:26,2016-02-19 23:57:26,1,1.87,-74.002670288085937,40.739639282226562,1,N,-73.985786437988281,40.759250640869141,1,11,0.5,0.5,2.46,0,0.3,14.76
2,2016-02-19 23:43:26,2016-02-19 23:49:28,2,1.41,-73.96221923828125,40.760555267333984,1,N,-73.973274230957031,40.750431060791016,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,2016-02-19 23:43:26,2016-02-19 23:51:00,1,1.43,-73.978179931640625,40.762870788574219,1,N,-73.99066162109375,40.750759124755859,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-02-19 23:43:27,2016-02-20 00:02:16,1,3.00,-74.001640319824219,40.727638244628906,1,N,-73.989479064941406,40.759685516357422,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2016-02-19 23:43:27,2016-02-19 23:50:14,1,1.00,-73.98980712890625,40.734123229980469,1,N,-73.9974365234375,40.722190856933594,1,6.5,0.5,0.5,1,0,0.3,8.8
2,2016-02-19 23:43:27,2016-02-19 23:48:01,1,1.42,-73.966728210449219,40.761299133300781,1,N,-73.95159912109375,40.774379730224609,1,6.5,0.5,0.5,1.56,0,0.3,9.36
2,2016-02-19 23:43:27,2016-02-19 23:55:41,1,1.32,-73.983291625976562,40.738628387451172,1,N,-73.987258911132813,40.747753143310547,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19 23:43:27,2016-02-20 00:02:47,1,5.58,-73.994422912597656,40.720481872558594,1,N,-73.997062683105469,40.661647796630859,1,19,0.5,0.5,4.06,0,0.3,24.36
2,2016-02-19 23:43:27,2016-02-19 23:48:53,2,1.16,-73.974662780761719,40.75933837890625,1,N,-73.975082397460938,40.755611419677734,2,6,0.5,0.5,0,0,0.3,7.3
1,2016-02-19 23:43:28,2016-02-19 23:53:35,4,.90,-73.991218566894531,40.727828979492188,1,N,-73.996726989746094,40.715286254882813,1,8,0.5,0.5,1.7,0,0.3,11
1,2016-02-19 23:43:28,2016-02-19 23:58:34,2,8.60,-73.870918273925781,40.773807525634766,1,N,-73.781982421875,40.769100189208984,2,25,0.5,0.5,0,0,0.3,26.3
2,2016-02-19 23:43:28,2016-02-19 23:57:53,3,1.91,-73.991523742675781,40.715858459472656,1,N,-74.006088256835937,40.734714508056641,1,10.5,0.5,0.5,3.54,0,0.3,15.34
2,2016-02-19 23:43:28,2016-02-19 23:56:37,1,1.18,-73.987510681152344,40.732704162597656,1,N,-73.997383117675781,40.720737457275391,2,9.5,0.5,0.5,0,0,0.3,10.8
2,2016-02-19 23:43:28,2016-02-20 00:29:07,1,13.86,-73.872810363769531,40.774238586425781,1,N,-73.971878051757812,40.757579803466797,2,45,0.5,0.5,0,0,0.3,46.3
2,2016-02-19 23:43:28,2016-02-20 00:06:09,5,5.88,-74.012031555175781,40.707477569580078,1,N,-73.937767028808594,40.701694488525391,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,2016-02-19 23:43:28,2016-02-19 23:51:50,2,1.02,-73.983917236328125,40.760463714599609,1,N,-73.975906372070313,40.751880645751953,1,7,0.5,0.5,2.08,0,0.3,10.38
1,2016-02-19 23:43:29,2016-02-19 23:50:01,4,1.50,-73.994804382324219,40.750392913818359,1,N,-73.979583740234375,40.763240814208984,2,7,0.5,0.5,0,0,0.3,8.3
2,2016-02-19 23:43:29,2016-02-19 23:51:26,3,1.80,-73.985801696777344,40.757423400878906,1,N,-74.005226135253906,40.740924835205078,2,8,0.5,0.5,0,0,0.3,9.3
2,2016-02-19 23:43:29,2016-02-19 23:49:45,1,1.79,-73.966041564941406,40.764789581298828,1,N,-73.946563720703125,40.775581359863281,1,7.5,0.5,0.5,2,0,0.3,10.8
2,2016-02-19 23:43:29,2016-02-20 00:15:47,1,13.89,-73.974441528320312,40.742290496826172,1,N,-73.942543029785156,40.615390777587891,1,40,0.5,0.5,11.71,5.54,0.3,58.55
1,2016-02-19 23:43:30,2016-02-19 23:50:28,1,1.00,-73.997894287109375,40.746059417724609,1,N,-73.988067626953125,40.759689331054688,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-02-19 23:43:30,2016-02-19 23:58:20,1,1.80,-73.98736572265625,40.745399475097656,1,N,-74.000007629394531,40.761474609375,1,11,0.5,0.5,2.45,0,0.3,14.75
1,2016-02-19 23:43:31,2016-02-19 23:48:28,3,.70,-73.976585388183594,40.762966156005859,1,N,-73.971664428710937,40.757133483886719,1,5,0.5,0.5,1.55,0,0.3,7.85
2,2016-02-19 23:43:31,2016-02-20 00:13:28,1,12.14,-73.989448547363281,40.690418243408203,1,N,-73.841178894042969,40.688591003417969,2,37,0.5,0.5,0,0,0.3,38.3
1,2016-02-19 23:43:32,2016-02-19 23:52:16,4,1.10,-73.992965698242188,40.741050720214844,1,N,-74.007415771484375,40.739639282226562,2,7.5,0.5,0.5,0,0,0.3,8.8
1,2016-02-19 23:43:32,2016-02-19 23:52:14,2,.80,-73.971084594726562,40.755229949951172,1,N,-73.981903076171875,40.762161254882813,1,7,0.5,0.5,1.65,0,0.3,9.95
1,2016-02-19 23:43:32,2016-02-19 23:54:55,1,1.00,-74.001510620117187,40.727867126464844,1,N,-73.987861633300781,40.720973968505859,1,8.5,0.5,0.5,1.95,0,0.3,11.75
1,2016-02-19 23:43:32,2016-02-19 23:46:01,1,.50,-73.996856689453125,40.742015838623047,1,N,-73.988037109375,40.737934112548828,2,4,0.5,0.5,0,0,0.3,5.3
2,2016-02-19 23:43:32,2016-02-20 00:02:36,1,4.39,-73.986930847167969,40.719387054443359,1,N,-73.990280151367188,40.668632507324219,1,17.5,0.5,0.5,3.76,0,0.3,22.56
2,2016-02-19 23:43:32,2016-02-19 23:51:37,1,1.85,-73.966957092285156,40.804088592529297,1,N,-73.981552124023438,40.780475616455078,1,8.5,0.5,0.5,1.5,0,0.3,11.3
2,2016-02-19 23:43:32,2016-02-20 00:06:44,1,4.57,-74.013671875,40.715068817138672,1,N,-73.954399108886719,40.718570709228516,1,19,0.5,0.5,2.03,0,0.3,22.33
1,2016-02-19 23:43:33,2016-02-20 00:11:06,1,4.10,-73.982048034667969,40.762912750244141,1,N,-74.006607055664063,40.713905334472656,1,19,0.5,0.5,1,0,0.3,21.3
1,2016-02-19 23:43:33,2016-02-19 23:47:38,1,.40,-73.930000305175781,40.752201080322266,1,N,-73.933845520019531,40.753063201904297,2,4.5,0.5,0.5,0,0,0.3,5.8
1,2016-02-19 23:43:33,2016-02-19 23:47:30,3,.50,-73.985130310058594,40.729869842529297,1,N,-73.99151611328125,40.727577209472656,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,2016-02-19 23:43:33,2016-02-20 00:03:13,2,2.60,-73.982368469238281,40.742530822753906,1,N,-73.989219665527344,40.763313293457031,1,14,0.5,0.5,1,0,0.3,16.3
2,2016-02-19 23:43:33,2016-02-20 00:00:54,5,3.09,-73.953414916992188,40.817138671875,1,N,-73.907203674316406,40.815891265869141,2,14.5,0.5,0.5,0,0,0.3,15.8
2,2016-02-19 23:43:33,2016-02-19 23:49:57,1,.95,-73.986831665039062,40.756019592285156,1,N,-73.994247436523438,40.744209289550781,1,6,0.5,0.5,1.82,0,0.3,9.12
2,2016-02-19 23:43:33,2016-02-19 23:52:34,1,1.43,-73.98651123046875,40.766998291015625,1,N,-73.990791320800781,40.750659942626953,1,7.5,0.5,0.5,1.76,0,0.3,10.56
2,2016-02-19 23:43:33,2016-02-19 23:58:23,2,6.20,-73.989250183105469,40.718315124511719,1,N,-73.959938049316406,40.77069091796875,1,19.5,0.5,0.5,2,0,0.3,22.8
2,2016-02-19 23:43:33,2016-02-19 23:45:05,1,.50,-73.988487243652344,40.768978118896484,1,N,-73.980758666992188,40.765453338623047,2,3.5,0.5,0.5,0,0,0.3,4.8
2,2016-02-19 23:43:33,2016-02-19 23:50:15,2,2.61,-73.973350524902344,40.743778228759766,1,N,-73.950119018554687,40.776279449462891,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19 23:43:33,2016-02-20 00:11:48,1,17.39,-73.781959533691406,40.644729614257813,2,N,-73.961997985839844,40.767940521240234,1,52,0,0.5,10.56,0,0.3,63.36
2,2016-02-19 23:43:34,2016-02-19 23:57:08,1,2.60,-73.995552062988281,40.754379272460938,1,N,-73.989112854003906,40.730178833007813,2,11.5,0.5,0.5,0,0,0.3,12.8
2,2016-02-19 23:43:34,2016-02-20 00:03:58,1,4.20,-74.001846313476563,40.726280212402344,1,N,-73.960563659667969,40.766410827636719,2,16,0.5,0.5,0,0,0.3,17.3
2,2016-02-19 23:43:34,2016-02-19 23:49:06,1,1.92,-73.967803955078125,40.755970001220703,1,N,-73.951522827148438,40.776950836181641,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-02-19 23:43:34,2016-02-19 23:54:37,1,1.93,-73.982368469238281,40.761699676513672,1,N,-74.002685546875,40.744792938232422,1,9,0.5,0.5,2.58,0,0.3,12.88
2,2016-02-19 23:43:34,2016-02-19 23:47:25,4,.82,-74.001220703125,40.746498107910156,1,N,-74.008949279785156,40.738151550292969,1,5,0.5,0.5,1.58,0,0.3,7.88
1,2016-02-19 23:43:35,2016-02-19 23:47:27,1,.30,-73.989105224609375,40.752708435058594,1,N,-73.990974426269531,40.755779266357422,1,4.5,0.5,0.5,1.15,0,0.3,6.95
1,2016-02-19 23:43:35,2016-02-19 23:52:51,1,1.40,-73.974205017089844,40.753875732421875,1,N,-73.993339538574219,40.752479553222656,1,8,0.5,0.5,1.85,0,0.3,11.15
1,2016-02-19 23:43:35,2016-02-19 23:58:21,1,2.00,-73.979080200195313,40.747119903564453,1,N,-73.988540649414062,40.723182678222656,1,11.5,0.5,0.5,1,0,0.3,13.8
2,2016-02-19 23:43:35,2016-02-19 23:50:50,4,.43,-73.979316711425781,40.754810333251953,1,N,-73.983741760253906,40.758571624755859,2,6,0.5,0.5,0,0,0.3,7.3
2,2016-02-19 23:43:35,2016-02-20 00:04:02,1,7.74,-73.985877990722656,40.743770599365234,1,N,-73.880668640136719,40.758224487304688,2,25.5,0.5,0.5,0,5.54,0.3,32.34
1,2016-02-19 23:43:36,2016-02-19 23:54:07,1,2.50,-73.949531555175781,40.787220001220703,1,N,-73.972427368164062,40.762603759765625,2,10.5,0.5,0.5,0,0,0.3,11.8
1,2016-02-19 23:43:36,2016-02-19 23:47:01,1,.70,-73.980575561523438,40.730190277099609,1,N,-73.977684020996094,40.723705291748047,1,4.5,0.5,0.5,1,0,0.3,6.8
2,2016-02-19 23:43:36,2016-02-19 23:51:06,1,1.42,-74.003799438476562,40.732231140136719,1,N,-73.991989135742187,40.743721008300781,2,7.5,0.5,0.5,0,0,0.3,8.8
2,2016-02-19 23:43:36,2016-02-19 23:53:51,6,2.50,-73.98345947265625,40.755245208740234,1,N,-73.976547241210937,40.785655975341797,2,10.5,0.5,0.5,0,0,0.3,11.8
2,2016-02-19 23:43:36,2016-02-19 23:52:55,1,1.44,-73.998130798339844,40.740451812744141,1,N,-73.989692687988281,40.725818634033203,1,8,0.5,0.5,1,0,0.3,10.3
2,2016-02-19 23:43:36,2016-02-19 23:46:28,1,.38,-73.98345947265625,40.775821685791016,1,N,-73.985855102539063,40.779567718505859,1,4,0.5,0.5,1,0,0.3,6.3
2,2016-02-19 23:43:36,2016-02-19 23:55:26,1,2.23,-73.977432250976563,40.749313354492187,1,N,-73.978843688964844,40.724208831787109,1,10,0.5,0.5,2.26,0,0.3,13.56
1,2016-02-19 23:43:37,2016-02-19 23:52:38,2,1.90,-73.9609375,40.775028228759766,1,N,-73.972373962402344,40.793739318847656,2,9.5,0.5,0.5,0,0,0.3,10.8
1,2016-02-19 23:43:37,2016-02-19 23:54:12,1,1.70,-73.997962951660156,40.740943908691406,1,N,-73.992317199707031,40.724697113037109,2,9,0.5,0.5,0,0,0.3,10.3
1,2016-02-19 23:43:37,2016-02-19 23:58:31,1,1.90,-73.981857299804688,40.746486663818359,1,N,-73.991561889648438,40.723686218261719,1,11,0.5,0.5,2.46,0,0.3,14.76
1,2016-02-19 23:43:37,2016-02-19 23:48:39,1,1.10,-73.990753173828125,40.751136779785156,1,N,-73.980873107910156,40.750095367431641,1,6,0.5,0.5,3,0,0.3,10.3
1,2016-02-19 23:43:37,2016-02-20 00:29:45,1,8.30,-73.994194030761719,40.75103759765625,1,N,-73.960678100585938,40.656711578369141,2,33.5,0.5,0.5,0,0,0.3,34.8
1,2016-02-19 23:43:37,2016-02-20 00:05:16,4,13.90,-73.7900390625,40.646858215332031,1,N,-73.918365478515625,40.761215209960938,1,38,0.5,0.5,7.85,0,0.3,47.15
1,2016-02-19 23:43:37,2016-02-19 23:53:04,2,1.40,-73.987556457519531,40.679103851318359,1,N,-73.986381530761719,40.692474365234375,1,8,0.5,0.5,2.3,0,0.3,11.6
1,2016-02-19 23:43:37,2016-02-20 00:11:16,1,7.20,-73.964019775390625,40.807918548583984,1,N,-74.005264282226563,40.728828430175781,1,25.5,0.5,0.5,2,0,0.3,28.8
2,2016-02-19 23:43:37,2016-02-19 23:48:07,2,.77,-73.984375,40.736278533935547,1,N,-73.988922119140625,40.72747802734375,1,5,0.5,0.5,1.26,0,0.3,7.56
2,2016-02-19 23:43:37,2016-02-19 23:56:04,1,1.00,-73.992080688476562,40.754146575927734,1,N,-73.983688354492187,40.746971130371094,1,9,0.5,0.5,2.06,0,0.3,12.36
2,2016-02-19 23:43:37,2016-02-19 23:52:52,6,.92,-73.979606628417969,40.754817962646484,1,N,-73.98565673828125,40.743728637695313,1,7.5,0.5,0.5,1.76,0,0.3,10.56
1,2016-02-19 23:43:38,2016-02-19 23:47:38,1,.70,-74.015609741210938,40.714519500732422,1,N,-74.013664245605469,40.707740783691406,1,5,0.5,0.5,1.55,0,0.3,7.85
2,2016-02-19 23:43:38,2016-02-20 00:09:39,6,4.94,-73.985733032226563,40.762660980224609,1,N,-73.997947692871094,40.714630126953125,1,20.5,0.5,0.5,4.36,0,0.3,26.16
2,2016-02-19 23:43:38,2016-02-19 23:51:32,3,1.99,-74.012596130371094,40.707756042480469,1,N,-74.008377075195312,40.734298706054687,2,8.5,0.5,0.5,0,0,0.3,9.8
2,2016-02-19 23:43:38,2016-02-20 00:01:54,1,4.74,-73.98638916015625,40.747028350830078,1,N,-74.006477355957031,40.708469390869141,1,17.5,0.5,0.5,1.2,0,0.3,20
2,2016-02-19 23:43:38,2016-02-19 23:53:24,5,1.76,-73.960136413574219,40.770530700683594,1,N,-73.975196838378906,40.752201080322266,1,8.5,0.5,0.5,2.45,0,0.3,12.25
2,2016-02-19 23:43:38,2016-02-19 23:47:20,2,.86,-73.990997314453125,40.739330291748047,1,N,-73.999969482421875,40.730690002441406,1,5,0.5,0.5,1,0,0.3,7.3
1,2016-02-19 23:43:39,2016-02-20 00:02:20,1,3.10,-73.995109558105469,40.719772338867188,1,N,-73.968101501464844,40.75396728515625,1,14.5,0.5,0.5,3.15,0,0.3,18.95
1,2016-02-19 23:43:39,2016-02-19 23:57:46,1,1.30,-73.991920471191406,40.735157012939453,1,N,-73.987266540527344,40.722225189208984,1,10,0.5,0.5,2.25,0,0.3,13.55
